state_run1,LnL_run1,state_run2,LnL_run2
1.75E+07,-5877.016,1.75E+07,-5875.206
1.75E+07,-5871.916,1.75E+07,-5873.58
1.75E+07,-5876.596,1.75E+07,-5876.632
1.75E+07,-5873.47,1.75E+07,-5873.707
1.75E+07,-5872.391,1.75E+07,-5875.025
1.75E+07,-5875.076,1.75E+07,-5874.32
1.75E+07,-5880.227,1.75E+07,-5871.634
1.75E+07,-5877.836,1.75E+07,-5884.412
1.75E+07,-5882.488,1.75E+07,-5874.407
1.75E+07,-5872.614,1.75E+07,-5872.816
1.75E+07,-5870.284,1.75E+07,-5876.542
1.75E+07,-5876.795,1.75E+07,-5871.873
1.75E+07,-5874.41,1.75E+07,-5874.143
1.75E+07,-5872.171,1.75E+07,-5870.484
1.75E+07,-5883.163,1.75E+07,-5877.74
1.75E+07,-5874.189,1.75E+07,-5876.705
1.75E+07,-5873.227,1.75E+07,-5872.164
1.75E+07,-5873.457,1.75E+07,-5873.187
1.75E+07,-5877.317,1.75E+07,-5874.203
1.75E+07,-5879.276,1.75E+07,-5876.052
1.75E+07,-5867.975,1.75E+07,-5872.604
1.75E+07,-5873.394,1.75E+07,-5870.7
1.75E+07,-5877.177,1.75E+07,-5874.893
1.75E+07,-5876.362,1.75E+07,-5874.032
1.75E+07,-5878.11,1.75E+07,-5873.229
1.75E+07,-5878.467,1.75E+07,-5875.616
1.75E+07,-5875.566,1.75E+07,-5872.213
1.75E+07,-5873.608,1.75E+07,-5876.877
1.75E+07,-5870.961,1.75E+07,-5872.965
1.75E+07,-5876.006,1.75E+07,-5872.082
1.75E+07,-5879.553,1.75E+07,-5877.203
1.75E+07,-5873.628,1.75E+07,-5871.615
1.75E+07,-5876.193,1.75E+07,-5879.907
1.75E+07,-5877.098,1.75E+07,-5877.905
1.76E+07,-5873.928,1.76E+07,-5880.192
1.76E+07,-5874.351,1.76E+07,-5876.086
1.76E+07,-5870.908,1.76E+07,-5874.808
1.76E+07,-5873.956,1.76E+07,-5877.751
1.76E+07,-5873.748,1.76E+07,-5868.626
1.76E+07,-5875.05,1.76E+07,-5874.489
1.76E+07,-5877.44,1.76E+07,-5876.508
1.76E+07,-5876.434,1.76E+07,-5877.474
1.76E+07,-5874.185,1.76E+07,-5875.37
1.76E+07,-5871.29,1.76E+07,-5874.469
1.76E+07,-5882.6,1.76E+07,-5874.422
1.76E+07,-5875.801,1.76E+07,-5875.933
1.76E+07,-5872.457,1.76E+07,-5868.982
1.76E+07,-5876.367,1.76E+07,-5877.216
1.76E+07,-5882.762,1.76E+07,-5877.315
1.76E+07,-5875.473,1.76E+07,-5869.524
1.76E+07,-5879.4,1.76E+07,-5872.087
1.76E+07,-5875.514,1.76E+07,-5872.49
1.76E+07,-5874.283,1.76E+07,-5871.217
1.76E+07,-5876.627,1.76E+07,-5875.611
1.76E+07,-5874.133,1.76E+07,-5874.736
1.76E+07,-5879.32,1.76E+07,-5874.686
1.76E+07,-5874.329,1.76E+07,-5874.138
1.76E+07,-5877.708,1.76E+07,-5882.173
1.76E+07,-5874.411,1.76E+07,-5874.867
1.76E+07,-5870.585,1.76E+07,-5876.911
1.76E+07,-5881.877,1.76E+07,-5870.446
1.76E+07,-5874.32,1.76E+07,-5871.941
1.76E+07,-5875.38,1.76E+07,-5876.818
1.76E+07,-5876.818,1.76E+07,-5872.544
1.76E+07,-5874.044,1.76E+07,-5875.474
1.76E+07,-5869.067,1.76E+07,-5877.81
1.76E+07,-5876.002,1.76E+07,-5876.087
1.76E+07,-5876.961,1.76E+07,-5875.224
1.76E+07,-5873.283,1.76E+07,-5875.465
1.76E+07,-5875.476,1.76E+07,-5870.978
1.76E+07,-5868.266,1.76E+07,-5878.864
1.76E+07,-5869.752,1.76E+07,-5876.384
1.76E+07,-5868.465,1.76E+07,-5872.856
1.76E+07,-5869.914,1.76E+07,-5879.086
1.76E+07,-5873.78,1.76E+07,-5872.934
1.76E+07,-5871.932,1.76E+07,-5875.866
1.76E+07,-5871.933,1.76E+07,-5874.655
1.76E+07,-5872.114,1.76E+07,-5873.579
1.76E+07,-5872.792,1.76E+07,-5871.852
1.76E+07,-5876.839,1.76E+07,-5879.359
1.76E+07,-5872.943,1.76E+07,-5873.626
1.76E+07,-5879.891,1.76E+07,-5873.171
1.76E+07,-5874.643,1.76E+07,-5876.704
1.76E+07,-5873.497,1.76E+07,-5877.594
1.76E+07,-5876.244,1.76E+07,-5875.677
1.76E+07,-5882.444,1.76E+07,-5877.81
1.76E+07,-5873.706,1.76E+07,-5876.118
1.76E+07,-5875.592,1.76E+07,-5874.454
1.76E+07,-5876.984,1.76E+07,-5877.538
1.76E+07,-5872.504,1.76E+07,-5877.003
1.76E+07,-5880.226,1.76E+07,-5875.192
1.76E+07,-5872.782,1.76E+07,-5874.116
1.76E+07,-5873.6,1.76E+07,-5873.637
1.76E+07,-5880.677,1.76E+07,-5869.934
1.76E+07,-5870.879,1.76E+07,-5878.119
1.76E+07,-5873.996,1.76E+07,-5876.781
1.76E+07,-5876.821,1.76E+07,-5876.659
1.76E+07,-5878.846,1.76E+07,-5874.453
1.76E+07,-5876.335,1.76E+07,-5871.704
1.76E+07,-5872.966,1.76E+07,-5870.552
1.76E+07,-5877.548,1.76E+07,-5872.76
1.76E+07,-5875.616,1.76E+07,-5872.398
1.76E+07,-5876.78,1.76E+07,-5875.479
1.76E+07,-5874.138,1.76E+07,-5874.55
1.76E+07,-5876.154,1.76E+07,-5877.068
1.76E+07,-5872.672,1.76E+07,-5882.263
1.76E+07,-5875.29,1.76E+07,-5873.41
1.76E+07,-5875.296,1.76E+07,-5877.212
1.76E+07,-5873.963,1.76E+07,-5877.247
1.76E+07,-5875.023,1.76E+07,-5878.896
1.76E+07,-5873.228,1.76E+07,-5884.633
1.76E+07,-5873.535,1.76E+07,-5875.571
1.76E+07,-5870.343,1.76E+07,-5873.335
1.76E+07,-5874.535,1.76E+07,-5875.015
1.76E+07,-5875.631,1.76E+07,-5871.282
1.76E+07,-5879.031,1.76E+07,-5871.089
1.76E+07,-5883.297,1.76E+07,-5874.905
1.76E+07,-5875.071,1.76E+07,-5873.238
1.76E+07,-5874.04,1.76E+07,-5878.16
1.76E+07,-5876.58,1.76E+07,-5872.642
1.76E+07,-5873.442,1.76E+07,-5877.708
1.76E+07,-5870.237,1.76E+07,-5873.297
1.76E+07,-5871.166,1.76E+07,-5871.071
1.76E+07,-5876.62,1.76E+07,-5875.996
1.76E+07,-5875.776,1.76E+07,-5872.339
1.76E+07,-5871.53,1.76E+07,-5871.471
1.76E+07,-5881.413,1.76E+07,-5874.546
1.76E+07,-5873.722,1.76E+07,-5881.436
1.76E+07,-5870.137,1.76E+07,-5874.787
1.76E+07,-5876.159,1.76E+07,-5875.33
1.76E+07,-5876.483,1.76E+07,-5877.976
1.76E+07,-5868.15,1.76E+07,-5873.667
1.76E+07,-5873.331,1.76E+07,-5871.623
1.76E+07,-5872.321,1.76E+07,-5877.075
1.77E+07,-5875.389,1.77E+07,-5876.307
1.77E+07,-5876.605,1.77E+07,-5878.904
1.77E+07,-5874.811,1.77E+07,-5871.868
1.77E+07,-5873.844,1.77E+07,-5872.215
1.77E+07,-5873.482,1.77E+07,-5876.718
1.77E+07,-5872.465,1.77E+07,-5873.94
1.77E+07,-5876.086,1.77E+07,-5876.425
1.77E+07,-5882.804,1.77E+07,-5872.664
1.77E+07,-5874.086,1.77E+07,-5870.363
1.77E+07,-5873.993,1.77E+07,-5873.425
1.77E+07,-5877.14,1.77E+07,-5872.714
1.77E+07,-5877.912,1.77E+07,-5874.461
1.77E+07,-5873.84,1.77E+07,-5871.421
1.77E+07,-5875.41,1.77E+07,-5875.649
1.77E+07,-5874.236,1.77E+07,-5872.535
1.77E+07,-5876.466,1.77E+07,-5872.999
1.77E+07,-5872.331,1.77E+07,-5874.628
1.77E+07,-5872.306,1.77E+07,-5879.509
1.77E+07,-5874.341,1.77E+07,-5878.374
1.77E+07,-5876.693,1.77E+07,-5874.807
1.77E+07,-5875.694,1.77E+07,-5882.505
1.77E+07,-5876.201,1.77E+07,-5870.353
1.77E+07,-5872.29,1.77E+07,-5875.76
1.77E+07,-5881.163,1.77E+07,-5874.928
1.77E+07,-5871.994,1.77E+07,-5875.397
1.77E+07,-5870.896,1.77E+07,-5872.02
1.77E+07,-5875.669,1.77E+07,-5877.933
1.77E+07,-5871.914,1.77E+07,-5867.443
1.77E+07,-5874.041,1.77E+07,-5877.262
1.77E+07,-5874.632,1.77E+07,-5873.509
1.77E+07,-5877.875,1.77E+07,-5873.216
1.77E+07,-5873.16,1.77E+07,-5877.45
1.77E+07,-5875.232,1.77E+07,-5871.827
1.77E+07,-5883.017,1.77E+07,-5872.548
1.77E+07,-5875.609,1.77E+07,-5872.222
1.77E+07,-5873.369,1.77E+07,-5872.041
1.77E+07,-5881.834,1.77E+07,-5881.141
1.77E+07,-5873.006,1.77E+07,-5878.119
1.77E+07,-5869.331,1.77E+07,-5875.784
1.77E+07,-5875.576,1.77E+07,-5878.969
1.77E+07,-5881.003,1.77E+07,-5883.196
1.77E+07,-5875.478,1.77E+07,-5874.378
1.77E+07,-5874.83,1.77E+07,-5874.771
1.77E+07,-5876.415,1.77E+07,-5870.537
1.77E+07,-5875.936,1.77E+07,-5873.545
1.77E+07,-5873.437,1.77E+07,-5877.273
1.77E+07,-5874.707,1.77E+07,-5879.112
1.77E+07,-5877.388,1.77E+07,-5873.161
1.77E+07,-5875.694,1.77E+07,-5873.421
1.77E+07,-5873.09,1.77E+07,-5880.144
1.77E+07,-5873.029,1.77E+07,-5872.522
1.77E+07,-5874.117,1.77E+07,-5876.333
1.77E+07,-5877.948,1.77E+07,-5880.528
1.77E+07,-5874.077,1.77E+07,-5871.745
1.77E+07,-5872.759,1.77E+07,-5876.887
1.77E+07,-5874.189,1.77E+07,-5878.202
1.77E+07,-5870.741,1.77E+07,-5879.505
1.77E+07,-5874.754,1.77E+07,-5873.178
1.77E+07,-5871.939,1.77E+07,-5878.025
1.77E+07,-5884.382,1.77E+07,-5875.936
1.77E+07,-5871.75,1.77E+07,-5873.736
1.77E+07,-5873.747,1.77E+07,-5874.456
1.77E+07,-5869.922,1.77E+07,-5880.226
1.77E+07,-5872.896,1.77E+07,-5872.027
1.77E+07,-5871.923,1.77E+07,-5876.852
1.77E+07,-5875.682,1.77E+07,-5873.164
1.77E+07,-5873.338,1.77E+07,-5871.088
1.77E+07,-5876.564,1.77E+07,-5871.777
1.77E+07,-5874.722,1.77E+07,-5881.141
1.77E+07,-5877.706,1.77E+07,-5880.356
1.77E+07,-5879.879,1.77E+07,-5876.439
1.77E+07,-5870.939,1.77E+07,-5868.68
1.77E+07,-5873.419,1.77E+07,-5875.334
1.77E+07,-5875.878,1.77E+07,-5870.759
1.77E+07,-5874.546,1.77E+07,-5873.478
1.77E+07,-5872.849,1.77E+07,-5875.778
1.77E+07,-5872.471,1.77E+07,-5871.926
1.77E+07,-5873.199,1.77E+07,-5873.205
1.77E+07,-5872.85,1.77E+07,-5878.986
1.77E+07,-5879.591,1.77E+07,-5871.911
1.77E+07,-5872.877,1.77E+07,-5870.156
1.77E+07,-5881.293,1.77E+07,-5874.735
1.77E+07,-5878.775,1.77E+07,-5876.925
1.77E+07,-5876.025,1.77E+07,-5876.639
1.77E+07,-5873.003,1.77E+07,-5872.688
1.77E+07,-5872.23,1.77E+07,-5871.595
1.77E+07,-5876.175,1.77E+07,-5875.597
1.77E+07,-5877.437,1.77E+07,-5873.419
1.77E+07,-5875.775,1.77E+07,-5875.276
1.77E+07,-5875.201,1.77E+07,-5873.31
1.77E+07,-5873.768,1.77E+07,-5870.78
1.77E+07,-5875.603,1.77E+07,-5873.241
1.77E+07,-5872.423,1.77E+07,-5874.934
1.77E+07,-5872.078,1.77E+07,-5872.908
1.77E+07,-5876.845,1.77E+07,-5875.296
1.77E+07,-5876.753,1.77E+07,-5871.052
1.77E+07,-5880.056,1.77E+07,-5874.343
1.77E+07,-5881.352,1.77E+07,-5869.246
1.77E+07,-5876.28,1.77E+07,-5869.853
1.77E+07,-5872.972,1.77E+07,-5875.432
1.78E+07,-5871.933,1.78E+07,-5873.254
1.78E+07,-5872.614,1.78E+07,-5870.364
1.78E+07,-5873.956,1.78E+07,-5872.545
1.78E+07,-5873.004,1.78E+07,-5876.443
1.78E+07,-5880.481,1.78E+07,-5877.939
1.78E+07,-5876.475,1.78E+07,-5878.662
1.78E+07,-5871.984,1.78E+07,-5873.188
1.78E+07,-5875.629,1.78E+07,-5876.624
1.78E+07,-5874.535,1.78E+07,-5875.219
1.78E+07,-5879.564,1.78E+07,-5875.095
1.78E+07,-5876.257,1.78E+07,-5870.236
1.78E+07,-5870.924,1.78E+07,-5870.913
1.78E+07,-5875.61,1.78E+07,-5877.832
1.78E+07,-5881.815,1.78E+07,-5877.468
1.78E+07,-5879.46,1.78E+07,-5881.638
1.78E+07,-5873.05,1.78E+07,-5867.878
1.78E+07,-5877.247,1.78E+07,-5878.447
1.78E+07,-5874.792,1.78E+07,-5871.296
1.78E+07,-5881.342,1.78E+07,-5873.317
1.78E+07,-5870.57,1.78E+07,-5869.383
1.78E+07,-5873.058,1.78E+07,-5876.17
1.78E+07,-5874.06,1.78E+07,-5874.257
1.78E+07,-5870.65,1.78E+07,-5871.868
1.78E+07,-5876.687,1.78E+07,-5874.544
1.78E+07,-5874.847,1.78E+07,-5875.5
1.78E+07,-5885.32,1.78E+07,-5872.505
1.78E+07,-5877.713,1.78E+07,-5878.928
1.78E+07,-5874.59,1.78E+07,-5875.182
1.78E+07,-5879.197,1.78E+07,-5880.414
1.78E+07,-5874.494,1.78E+07,-5873.101
1.78E+07,-5876.124,1.78E+07,-5878.36
1.78E+07,-5878.507,1.78E+07,-5870.762
1.78E+07,-5876.431,1.78E+07,-5876.521
1.78E+07,-5872.616,1.78E+07,-5870.479
1.78E+07,-5871.651,1.78E+07,-5870.31
1.78E+07,-5872.637,1.78E+07,-5880.456
1.78E+07,-5877.848,1.78E+07,-5874.904
1.78E+07,-5878.748,1.78E+07,-5876.135
1.78E+07,-5871.347,1.78E+07,-5879.457
1.78E+07,-5873.733,1.78E+07,-5879.134
1.78E+07,-5875.539,1.78E+07,-5869.414
1.78E+07,-5878.281,1.78E+07,-5875.033
1.78E+07,-5871.124,1.78E+07,-5879.145
1.78E+07,-5870.088,1.78E+07,-5878.73
1.78E+07,-5870.922,1.78E+07,-5874.978
1.78E+07,-5875.457,1.78E+07,-5876.671
1.78E+07,-5878.398,1.78E+07,-5871.476
1.78E+07,-5876.077,1.78E+07,-5877.387
1.78E+07,-5876.358,1.78E+07,-5873.064
1.78E+07,-5877.985,1.78E+07,-5873.726
1.78E+07,-5872.396,1.78E+07,-5878.499
1.78E+07,-5868.662,1.78E+07,-5876.397
1.78E+07,-5875.009,1.78E+07,-5870.445
1.78E+07,-5872.484,1.78E+07,-5876.59
1.78E+07,-5876.38,1.78E+07,-5874.52
1.78E+07,-5873.504,1.78E+07,-5871.741
1.78E+07,-5872.193,1.78E+07,-5872.871
1.78E+07,-5872.414,1.78E+07,-5870.835
1.78E+07,-5874.848,1.78E+07,-5875.268
1.78E+07,-5878.029,1.78E+07,-5877.6
1.78E+07,-5877.743,1.78E+07,-5872.516
1.78E+07,-5878.382,1.78E+07,-5873.168
1.78E+07,-5872.596,1.78E+07,-5874.529
1.78E+07,-5873.614,1.78E+07,-5870.145
1.78E+07,-5872.93,1.78E+07,-5871.552
1.78E+07,-5874.425,1.78E+07,-5879.765
1.78E+07,-5873.111,1.78E+07,-5870.095
1.78E+07,-5873.318,1.78E+07,-5868.823
1.78E+07,-5874.307,1.78E+07,-5880.406
1.78E+07,-5872.306,1.78E+07,-5879.145
1.78E+07,-5876.481,1.78E+07,-5875.315
1.78E+07,-5877.874,1.78E+07,-5873.554
1.78E+07,-5881.786,1.78E+07,-5880.938
1.78E+07,-5874.261,1.78E+07,-5875.022
1.78E+07,-5872.263,1.78E+07,-5875.349
1.78E+07,-5872.796,1.78E+07,-5876.825
1.78E+07,-5874.741,1.78E+07,-5877.603
1.78E+07,-5877.074,1.78E+07,-5876.744
1.78E+07,-5875.18,1.78E+07,-5875.266
1.78E+07,-5875.747,1.78E+07,-5869.315
1.78E+07,-5875.324,1.78E+07,-5875.507
1.78E+07,-5876.274,1.78E+07,-5873.748
1.78E+07,-5873.736,1.78E+07,-5874.738
1.78E+07,-5878.128,1.78E+07,-5872.397
1.78E+07,-5878.023,1.78E+07,-5872.786
1.78E+07,-5876.166,1.78E+07,-5873.438
1.78E+07,-5876.875,1.78E+07,-5874.2
1.78E+07,-5876.658,1.78E+07,-5870.129
1.78E+07,-5876.416,1.78E+07,-5874.419
1.78E+07,-5875.365,1.78E+07,-5874.743
1.78E+07,-5880.199,1.78E+07,-5878.052
1.78E+07,-5870.509,1.78E+07,-5878.105
1.78E+07,-5879.005,1.78E+07,-5879.316
1.78E+07,-5872.548,1.78E+07,-5871.581
1.78E+07,-5872.752,1.78E+07,-5877.516
1.78E+07,-5876.713,1.78E+07,-5878.106
1.78E+07,-5874.168,1.78E+07,-5883.145
1.78E+07,-5873.792,1.78E+07,-5877.338
1.78E+07,-5871.52,1.78E+07,-5872.562
1.78E+07,-5877.187,1.78E+07,-5873.667
1.79E+07,-5878.523,1.79E+07,-5872.392
1.79E+07,-5871.869,1.79E+07,-5878.877
1.79E+07,-5871.809,1.79E+07,-5873.593
1.79E+07,-5880.745,1.79E+07,-5881.087
1.79E+07,-5872.575,1.79E+07,-5879.776
1.79E+07,-5872.176,1.79E+07,-5876.304
1.79E+07,-5874.853,1.79E+07,-5871.114
1.79E+07,-5875.155,1.79E+07,-5871.345
1.79E+07,-5875.088,1.79E+07,-5869.645
1.79E+07,-5872.534,1.79E+07,-5874.012
1.79E+07,-5873.177,1.79E+07,-5877.098
1.79E+07,-5877.396,1.79E+07,-5870.839
1.79E+07,-5877.104,1.79E+07,-5871.398
1.79E+07,-5877.866,1.79E+07,-5872.543
1.79E+07,-5875.785,1.79E+07,-5875.646
1.79E+07,-5872.039,1.79E+07,-5874.008
1.79E+07,-5881.995,1.79E+07,-5872.685
1.79E+07,-5874.359,1.79E+07,-5881.306
1.79E+07,-5874.584,1.79E+07,-5873.951
1.79E+07,-5877.513,1.79E+07,-5871.584
1.79E+07,-5877.035,1.79E+07,-5871.094
1.79E+07,-5875.785,1.79E+07,-5883.114
1.79E+07,-5878.885,1.79E+07,-5879.773
1.79E+07,-5879.785,1.79E+07,-5871.334
1.79E+07,-5873.079,1.79E+07,-5880.256
1.79E+07,-5874.751,1.79E+07,-5873.528
1.79E+07,-5886.545,1.79E+07,-5871.061
1.79E+07,-5872.612,1.79E+07,-5876.812
1.79E+07,-5874.578,1.79E+07,-5870.963
1.79E+07,-5874.709,1.79E+07,-5875.726
1.79E+07,-5871.856,1.79E+07,-5871.586
1.79E+07,-5871.801,1.79E+07,-5876.85
1.79E+07,-5870.763,1.79E+07,-5873.999
1.79E+07,-5872.186,1.79E+07,-5879.681
1.79E+07,-5879.64,1.79E+07,-5871.748
1.79E+07,-5875.821,1.79E+07,-5874.442
1.79E+07,-5874.505,1.79E+07,-5875.439
1.79E+07,-5875.003,1.79E+07,-5877.383
1.79E+07,-5874.178,1.79E+07,-5880.037
1.79E+07,-5883.631,1.79E+07,-5872.327
1.79E+07,-5878.316,1.79E+07,-5870.883
1.79E+07,-5874.473,1.79E+07,-5871.646
1.79E+07,-5872.542,1.79E+07,-5876.091
1.79E+07,-5874.58,1.79E+07,-5873.294
1.79E+07,-5882.511,1.79E+07,-5875.161
1.79E+07,-5871.214,1.79E+07,-5880.246
1.79E+07,-5873.54,1.79E+07,-5876.962
1.79E+07,-5882.517,1.79E+07,-5874.164
1.79E+07,-5877.632,1.79E+07,-5881.08
1.79E+07,-5871.006,1.79E+07,-5871.269
1.79E+07,-5877.266,1.79E+07,-5871.973
1.79E+07,-5873.376,1.79E+07,-5875.4
1.79E+07,-5871.612,1.79E+07,-5875.898
1.79E+07,-5869.764,1.79E+07,-5871.094
1.79E+07,-5875.308,1.79E+07,-5870.442
1.79E+07,-5877.55,1.79E+07,-5869.048
1.79E+07,-5878.278,1.79E+07,-5876.91
1.79E+07,-5871.313,1.79E+07,-5876.931
1.79E+07,-5874.26,1.79E+07,-5870.621
1.79E+07,-5876.779,1.79E+07,-5873.015
1.79E+07,-5874.921,1.79E+07,-5873.906
1.79E+07,-5877.068,1.79E+07,-5877.11
1.79E+07,-5881.611,1.79E+07,-5871.969
1.79E+07,-5877.322,1.79E+07,-5872.425
1.79E+07,-5878.837,1.79E+07,-5869.98
1.79E+07,-5875.223,1.79E+07,-5876.026
1.79E+07,-5872.8,1.79E+07,-5874.502
1.79E+07,-5878.192,1.79E+07,-5879.541
1.79E+07,-5875.682,1.79E+07,-5878.532
1.79E+07,-5875.796,1.79E+07,-5874.141
1.79E+07,-5873.152,1.79E+07,-5874.576
1.79E+07,-5869.398,1.79E+07,-5877.961
1.79E+07,-5871.234,1.79E+07,-5873.021
1.79E+07,-5873.096,1.79E+07,-5878.529
1.79E+07,-5882.22,1.79E+07,-5873.722
1.79E+07,-5873.986,1.79E+07,-5873.363
1.79E+07,-5876.553,1.79E+07,-5871.527
1.79E+07,-5870.577,1.79E+07,-5875.169
1.79E+07,-5872.264,1.79E+07,-5873.093
1.79E+07,-5870.708,1.79E+07,-5874.062
1.79E+07,-5877.686,1.79E+07,-5882.278
1.79E+07,-5873.615,1.79E+07,-5876.576
1.79E+07,-5876.522,1.79E+07,-5875.821
1.79E+07,-5874.397,1.79E+07,-5873.19
1.79E+07,-5873.053,1.79E+07,-5871.813
1.79E+07,-5870.114,1.79E+07,-5869.951
1.79E+07,-5875.324,1.79E+07,-5880.104
1.79E+07,-5869.828,1.79E+07,-5878.465
1.79E+07,-5876.299,1.79E+07,-5873.054
1.79E+07,-5873.545,1.79E+07,-5874.933
1.79E+07,-5875.342,1.79E+07,-5873.527
1.79E+07,-5876.635,1.79E+07,-5876.226
1.79E+07,-5877.202,1.79E+07,-5873.907
1.79E+07,-5876.434,1.79E+07,-5875.129
1.79E+07,-5871.127,1.79E+07,-5871.97
1.79E+07,-5872.011,1.79E+07,-5880.626
1.79E+07,-5874.285,1.79E+07,-5879.389
1.79E+07,-5870.941,1.79E+07,-5877.068
1.79E+07,-5871.481,1.79E+07,-5879.195
1.79E+07,-5867.487,1.79E+07,-5871.918
1.80E+07,-5878.781,1.80E+07,-5877.642
1.80E+07,-5876.249,1.80E+07,-5875.831
1.80E+07,-5874.867,1.80E+07,-5880.266
1.80E+07,-5871.635,1.80E+07,-5874.186
1.80E+07,-5871.519,1.80E+07,-5877.468
1.80E+07,-5877.578,1.80E+07,-5871.818
1.80E+07,-5876.467,1.80E+07,-5873.92
1.80E+07,-5881.004,1.80E+07,-5876.826
1.80E+07,-5876.976,1.80E+07,-5872.094
1.80E+07,-5872.392,1.80E+07,-5878.384
1.80E+07,-5876.897,1.80E+07,-5884.408
1.80E+07,-5877.611,1.80E+07,-5875.899
1.80E+07,-5880.304,1.80E+07,-5886.229
1.80E+07,-5874.878,1.80E+07,-5872.152
1.80E+07,-5872.453,1.80E+07,-5872.131
1.80E+07,-5875.585,1.80E+07,-5876.057
1.80E+07,-5875.39,1.80E+07,-5872.736
1.80E+07,-5872.629,1.80E+07,-5875.902
1.80E+07,-5874.547,1.80E+07,-5871.377
1.80E+07,-5871.375,1.80E+07,-5875.33
1.80E+07,-5874.083,1.80E+07,-5873.337
1.80E+07,-5882.297,1.80E+07,-5872.441
1.80E+07,-5871.653,1.80E+07,-5874.117
1.80E+07,-5869.686,1.80E+07,-5872.08
1.80E+07,-5872.206,1.80E+07,-5872.03
1.80E+07,-5878.034,1.80E+07,-5872.221
1.80E+07,-5877.056,1.80E+07,-5882.987
1.80E+07,-5878.049,1.80E+07,-5878.308
1.80E+07,-5880.528,1.80E+07,-5874.817
1.80E+07,-5875.321,1.80E+07,-5874.643
1.80E+07,-5879.389,1.80E+07,-5874.383
1.80E+07,-5880.666,1.80E+07,-5875.841
1.80E+07,-5877.119,1.80E+07,-5873.863
1.80E+07,-5873.936,1.80E+07,-5868.927
1.80E+07,-5875.43,1.80E+07,-5874.541
1.80E+07,-5871.663,1.80E+07,-5873.188
1.80E+07,-5876.025,1.80E+07,-5874.212
1.80E+07,-5877.738,1.80E+07,-5877.535
1.80E+07,-5875.088,1.80E+07,-5872.606
1.80E+07,-5877.385,1.80E+07,-5882.421
1.80E+07,-5876.431,1.80E+07,-5873.291
1.80E+07,-5877.087,1.80E+07,-5878.697
1.80E+07,-5877.558,1.80E+07,-5878.18
1.80E+07,-5876.432,1.80E+07,-5873.595
1.80E+07,-5870.3,1.80E+07,-5873.637
1.80E+07,-5881.452,1.80E+07,-5885.903
1.80E+07,-5871.511,1.80E+07,-5873.433
1.80E+07,-5872.259,1.80E+07,-5874.576
1.80E+07,-5876.163,1.80E+07,-5876.472
1.80E+07,-5876.318,1.80E+07,-5881.383
1.80E+07,-5873.462,1.80E+07,-5869.533
1.80E+07,-5873.325,1.80E+07,-5878.243
1.80E+07,-5875.457,1.80E+07,-5878.525
1.80E+07,-5872.773,1.80E+07,-5873.762
1.80E+07,-5875.391,1.80E+07,-5872.573
1.80E+07,-5873.009,1.80E+07,-5872.063
1.80E+07,-5878.094,1.80E+07,-5876.157
1.80E+07,-5872.386,1.80E+07,-5875.867
1.80E+07,-5881.031,1.80E+07,-5872.215
1.80E+07,-5871.593,1.80E+07,-5874.007
1.80E+07,-5870.436,1.80E+07,-5871.37
1.80E+07,-5883.849,1.80E+07,-5879.86
1.80E+07,-5872.455,1.80E+07,-5875.519
1.80E+07,-5880.938,1.80E+07,-5880.248
1.80E+07,-5873.439,1.80E+07,-5871.164
1.80E+07,-5872.533,1.80E+07,-5871.216
1.80E+07,-5878.356,1.80E+07,-5873.404
1.80E+07,-5875.996,1.80E+07,-5877.033
1.80E+07,-5876.902,1.80E+07,-5878.435
1.80E+07,-5875.073,1.80E+07,-5876.998
1.80E+07,-5876.365,1.80E+07,-5874.89
1.80E+07,-5881.117,1.80E+07,-5875.634
1.80E+07,-5878.977,1.80E+07,-5877.296
1.80E+07,-5872.792,1.80E+07,-5872.745
1.80E+07,-5873.423,1.80E+07,-5882.454
1.80E+07,-5879.858,1.80E+07,-5871.153
1.80E+07,-5882.808,1.80E+07,-5878.701
1.80E+07,-5873.524,1.80E+07,-5874.395
1.80E+07,-5869.44,1.80E+07,-5872.248
1.80E+07,-5876.765,1.80E+07,-5876.698
1.80E+07,-5876.41,1.80E+07,-5867.438
1.80E+07,-5874.851,1.80E+07,-5875.001
1.80E+07,-5875.403,1.80E+07,-5877.769
1.80E+07,-5873.583,1.80E+07,-5874.01
1.80E+07,-5875.85,1.80E+07,-5873.773
1.80E+07,-5880.587,1.80E+07,-5870.734
1.80E+07,-5875.157,1.80E+07,-5873.3
1.80E+07,-5874.171,1.80E+07,-5877.34
1.80E+07,-5876.836,1.80E+07,-5874.374
1.80E+07,-5876.138,1.80E+07,-5878.918
1.80E+07,-5873.809,1.80E+07,-5879.017
1.80E+07,-5881.185,1.80E+07,-5873.086
1.80E+07,-5872.558,1.80E+07,-5872.072
1.80E+07,-5874.367,1.80E+07,-5876.152
1.80E+07,-5870.492,1.80E+07,-5869.735
1.80E+07,-5872.204,1.80E+07,-5876.076
1.80E+07,-5873.581,1.80E+07,-5870.747
1.80E+07,-5882.189,1.80E+07,-5874.383
1.80E+07,-5879.108,1.80E+07,-5879.74
1.80E+07,-5873.137,1.80E+07,-5873.087
1.81E+07,-5874.208,1.81E+07,-5868.975
1.81E+07,-5875.652,1.81E+07,-5873.593
1.81E+07,-5873.784,1.81E+07,-5874.073
